open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,split_factor,dividend,symbol,exchange,date
425.33,425.98,422.4,424.73,13562400.0,425.9782,422.4,424.73,425.325,13581631.0,1.0,0.0,MSFT,XNAS,2024-10-24T00:00:00+0000
430.855,431.08,422.53,424.6,19654379.0,431.08,422.53,424.6,430.855,19654379.0,1.0,0.0,MSFT,XNAS,2024-10-23T00:00:00+0000
419.0,430.57,418.0479,427.51,23863170.0,430.5793,418.04,427.51,418.49,25482197.0,1.0,0.0,MSFT,XNAS,2024-10-22T00:00:00+0000
416.12,418.96,413.8,418.78,13284766.0,418.96,413.7501,418.78,416.12,14206115.0,1.0,0.0,MSFT,XNAS,2024-10-21T00:00:00+0000
417.14,419.65,416.26,418.16,17138600.0,419.65,416.2601,418.16,417.14,17145317.0,1.0,0.0,MSFT,XNAS,2024-10-18T00:00:00+0000
422.36,422.5,415.59,416.72,14803400.0,422.5,415.59,416.72,422.36,14820004.0,1.0,0.0,MSFT,XNAS,2024-10-17T00:00:00+0000
415.02,416.36,410.48,416.12,15062246.0,416.36,410.48,416.12,415.17,15508932.0,1.0,0.0,MSFT,XNAS,2024-10-16T00:00:00+0000
422.18,422.48,415.26,418.74,18885000.0,422.48,415.26,418.74,422.18,18900201.0,1.0,0.0,MSFT,XNAS,2024-10-15T00:00:00+0000
417.85,424.04,417.52,419.14,16417434.0,424.04,417.52,419.14,417.77,16653086.0,1.0,0.0,MSFT,XNAS,2024-10-14T00:00:00+0000
416.135,417.13,413.25,416.32,14144944.0,417.13,413.25,416.32,416.135,14144944.0,1.0,0.0,MSFT,XNAS,2024-10-11T00:00:00+0000
415.23,417.35,413.15,415.84,13807800.0,417.35,413.15,415.84,415.225,13848376.0,1.0,0.0,MSFT,XNAS,2024-10-10T00:00:00+0000
415.86,420.38,414.3,417.46,14974257.0,420.38,414.3,417.46,415.86,14974257.0,1.0,0.0,MSFT,XNAS,2024-10-09T00:00:00+0000
410.9,415.66,408.17,414.71,19115000.0,415.66,408.17,414.71,410.9,19229261.0,1.0,0.0,MSFT,XNAS,2024-10-08T00:00:00+0000
416.0,417.11,409.0,409.54,19536309.0,417.11,409.0,409.54,416.0,20919761.0,1.0,0.0,MSFT,XNAS,2024-10-07T00:00:00+0000
317.1,317.32,312.77,313.01,5009907.0,317.32,312.77,313.01,317.1,5009907.0,1.0,0.0,V,XNYS,2024-12-03T00:00:00+0000
316.9,317.42,313.71,316.65,5597635.0,317.42,313.71,316.65,316.9,5597635.0,1.0,0.0,V,XNYS,2024-12-02T00:00:00+0000
314.29,316.25,313.7,315.08,3853281.0,316.25,313.7,315.08,314.29,3853281.0,1.0,0.0,V,XNYS,2024-11-29T00:00:00+0000
310.77,316.37,309.49,314.7,5204318.0,316.37,309.49,314.7,310.77,5204318.0,1.0,0.0,V,XNYS,2024-11-27T00:00:00+0000
314.2,314.5,311.54,311.82,7071592.0,314.5,311.54,311.82,314.2,7071592.0,1.0,0.0,V,XNYS,2024-11-26T00:00:00+0000
311.86,313.66,309.86,313.19,14189302.0,313.66,309.86,313.19,311.86,14189302.0,1.0,0.0,V,XNYS,2024-11-25T00:00:00+0000
307.97,311.59,307.9,309.92,5919518.0,311.59,307.9,309.92,307.97,5919518.0,1.0,0.0,V,XNYS,2024-11-22T00:00:00+0000
307.3,310.92,306.65,309.9,5757406.0,310.92,306.65,309.9,307.3,5757406.0,1.0,0.0,V,XNYS,2024-11-21T00:00:00+0000
311.86,312.29,306.22,307.39,6350282.0,312.29,306.22,307.39,311.86,6350282.0,1.0,0.0,V,XNYS,2024-11-20T00:00:00+0000
310.0,312.23,308.51,311.85,4885860.0,312.23,308.51,311.85,310.0,4885860.0,1.0,0.0,V,XNYS,2024-11-19T00:00:00+0000
309.48,312.41,308.7,312.16,4585944.0,312.41,308.7,312.16,309.48,4585944.0,1.0,0.0,V,XNYS,2024-11-18T00:00:00+0000
307.56,310.72,306.66,309.64,5106284.0,310.72,306.66,309.64,307.56,5106284.0,1.0,0.0,V,XNYS,2024-11-15T00:00:00+0000
309.3,311.29,307.83,308.25,4415788.0,311.29,307.83,308.25,309.3,4415788.0,1.0,0.0,V,XNYS,2024-11-14T00:00:00+0000
309.49,310.9485,307.84,309.48,4046544.0,310.9485,307.84,309.48,309.49,4046544.0,1.0,0.0,V,XNYS,2024-11-13T00:00:00+0000
309.04,310.55,308.11,309.85,4616616.0,310.55,308.11,309.85,309.04,4616616.0,1.0,0.59,V,XNYS,2024-11-12T00:00:00+0000
310.09,312.44,309.3,310.33,4674088.0,312.44,309.3,309.7353,310.09,4674088.0,1.0,0.0,V,XNYS,2024-11-11T00:00:00+0000
306.89,311.15,305.69,307.87,6240616.0,311.15,305.69,307.87,306.89,6240616.0,1.0,0.0,V,XNYS,2024-11-08T00:00:00+0000
307.5,307.63,304.42,305.8,6237348.0,307.63,304.42,305.8,307.5,6237348.0,1.0,0.0,V,XNYS,2024-11-07T00:00:00+0000
306.32,309.0,302.8201,307.4,10320476.0,309.0,302.8201,307.4,306.32,10320476.0,1.0,0.0,V,XNYS,2024-11-06T00:00:00+0000
291.71,294.78,291.58,293.29,3753721.0,294.78,291.58,293.29,291.71,3753721.0,1.0,0.0,V,XNYS,2024-11-05T00:00:00+0000
291.55,293.15,290.76,291.85,4281721.0,293.15,290.76,291.85,291.55,4281721.0,1.0,0.0,V,XNYS,2024-11-04T00:00:00+0000
288.49,292.67,287.19,290.74,5471088.0,292.67,287.19,290.74,288.49,5471088.0,1.0,0.0,V,XNYS,2024-11-01T00:00:00+0000
292.09,296.34,289.621,289.85,7950228.0,296.34,289.621,289.85,292.09,7950228.0,1.0,0.0,V,XNYS,2024-10-31T00:00:00+0000
292.34,295.78,288.33,290.16,9606784.0,295.78,288.33,290.16,292.34,9606784.0,1.0,0.0,V,XNYS,2024-10-30T00:00:00+0000
284.27,285.7,281.35,281.88,7534759.0,285.7,281.35,281.88,284.27,7534759.0,1.0,0.0,V,XNYS,2024-10-29T00:00:00+0000
282.04,284.64,281.53,284.19,4306240.0,284.64,281.53,284.19,282.04,4306240.0,1.0,0.0,V,XNYS,2024-10-28T00:00:00+0000
284.0,285.09,280.7801,281.73,4464561.0,285.09,280.7801,281.73,284.0,4464561.0,1.0,0.0,V,XNYS,2024-10-25T00:00:00+0000
282.39,283.62,281.73,283.22,4680151.0,283.62,281.73,283.22,282.39,4680151.0,1.0,0.0,V,XNYS,2024-10-24T00:00:00+0000
286.04,286.055,283.53,283.76,5249255.0,286.055,283.53,283.76,286.04,5249255.0,1.0,0.0,V,XNYS,2024-10-23T00:00:00+0000
285.05,286.53,283.53,284.79,5736450.0,286.53,283.53,284.79,285.05,5736450.0,1.0,0.0,V,XNYS,2024-10-22T00:00:00+0000
289.6,290.44,286.33,286.85,6313148.0,290.44,286.33,286.85,289.6,6313148.0,1.0,0.0,V,XNYS,2024-10-21T00:00:00+0000
289.92,291.04,288.08,290.62,5350089.0,291.04,288.08,290.62,289.92,5350923.0,1.0,0.0,V,XNYS,2024-10-18T00:00:00+0000
288.57,290.93,287.61,290.39,8815841.0,290.93,287.61,290.39,288.57,8815841.0,1.0,0.0,V,XNYS,2024-10-17T00:00:00+0000
278.62,287.6,278.35,287.52,9442687.0,287.6,278.35,287.52,278.62,9442687.0,1.0,0.0,V,XNYS,2024-10-16T00:00:00+0000
281.0,282.64,278.83,279.29,5807021.0,282.64,278.83,279.29,281.0,5807021.0,1.0,0.0,V,XNYS,2024-10-15T00:00:00+0000
279.08,281.3699,277.99,280.68,3996620.0,281.3699,277.99,280.68,279.08,3996620.0,1.0,0.0,V,XNYS,2024-10-14T00:00:00+0000
276.04,278.8,275.37,277.84,4746446.0,278.8,275.37,277.84,276.04,4746446.0,1.0,0.0,V,XNYS,2024-10-11T00:00:00+0000
276.78,277.67,275.35,277.47,4063891.0,277.67,275.35,277.47,276.78,4063891.0,1.0,0.0,V,XNYS,2024-10-10T00:00:00+0000
275.0,277.49,274.42,276.93,4115613.0,277.49,274.42,276.93,275.0,4115807.0,1.0,0.0,V,XNYS,2024-10-09T00:00:00+0000
274.71,276.1,274.01,274.96,4370896.0,276.1,274.01,274.96,274.71,4370915.0,1.0,0.0,V,XNYS,2024-10-08T00:00:00+0000
277.6,277.615,273.24,273.79,4339337.0,277.615,273.24,273.79,277.6,4339337.0,1.0,0.0,V,XNYS,2024-10-07T00:00:00+0000
534.67,534.82,525.96,526.18,2319400.0,534.82,525.96,526.18,534.67,2319746.0,1.0,0.0,MA,XNYS,2024-12-03T00:00:00+0000
532.93,534.82,526.23,531.36,2355100.0,534.82,526.23,531.36,532.93,2355191.0,1.0,0.0,MA,XNYS,2024-12-02T00:00:00+0000
533.01,535.77,530.03,532.94,1760600.0,535.77,530.03,532.94,533.01,1760566.0,1.0,0.0,MA,XNYS,2024-11-29T00:00:00+0000
529.05,533.62,526.58,532.38,2086434.0,533.62,526.58,532.38,529.05,2086434.0,1.0,0.0,MA,XNYS,2024-11-27T00:00:00+0000
527.9,530.65,525.06,528.48,2273300.0,530.6499,525.06,528.48,527.9,2326797.0,1.0,0.0,MA,XNYS,2024-11-26T00:00:00+0000
521.64,528.25,521.02,526.6,4503000.0,528.25,521.02,526.6,521.64,4503914.0,1.0,0.0,MA,XNYS,2024-11-25T00:00:00+0000
516.93,521.71,516.18,520.86,3130400.0,521.705,516.18,520.86,516.93,3130470.0,1.0,0.0,MA,XNYS,2024-11-22T00:00:00+0000
513.23,520.12,511.58,515.1,3077300.0,520.12,511.58,515.1,513.23,3077464.0,1.0,0.0,MA,XNYS,2024-11-21T00:00:00+0000
521.53,522.5,511.0,512.54,2409400.0,522.5,511.0,512.54,521.53,2409527.0,1.0,0.0,MA,XNYS,2024-11-20T00:00:00+0000
518.78,522.65,516.76,519.46,2716000.0,522.65,516.756,519.46,518.78,2716216.0,1.0,0.0,MA,XNYS,2024-11-19T00:00:00+0000
518.59,523.49,517.0,521.63,2493139.0,523.49,517.0,521.63,518.59,2493483.0,1.0,0.0,MA,XNYS,2024-11-18T00:00:00+0000
518.53,523.39,518.0,521.89,2408100.0,523.39,518.0,521.89,518.525,2408193.0,1.0,0.0,MA,XNYS,2024-11-15T00:00:00+0000
520.62,522.36,517.65,520.4,2480400.0,522.36,517.65,520.4,520.62,2480583.0,1.0,0.0,MA,XNYS,2024-11-14T00:00:00+0000
530.01,530.5,516.42,521.88,2681500.0,530.5,516.415,521.88,530.01,2681881.0,1.0,0.0,MA,XNYS,2024-11-13T00:00:00+0000
529.1,530.9,527.3,529.17,2577600.0,530.9,527.3,529.17,529.1,2577628.0,1.0,0.0,MA,XNYS,2024-11-12T00:00:00+0000
528.85,534.03,528.52,530.12,2213400.0,534.025,528.515,530.12,528.85,2213822.0,1.0,0.0,MA,XNYS,2024-11-11T00:00:00+0000
520.34,528.84,519.53,524.76,2215600.0,528.84,519.53,524.76,520.34,2215681.0,1.0,0.0,MA,XNYS,2024-11-08T00:00:00+0000
523.99,524.03,516.59,517.88,2382300.0,524.03,516.5901,517.88,523.99,2382508.0,1.0,0.0,MA,XNYS,2024-11-07T00:00:00+0000
520.86,523.0,515.94,521.13,3673700.0,523.0,515.94,521.13,520.86,3674066.0,1.0,0.0,MA,XNYS,2024-11-06T00:00:00+0000
505.58,508.15,503.61,505.56,2131612.0,508.15,503.61,505.56,505.58,2132859.0,1.0,0.0,MA,XNYS,2024-11-05T00:00:00+0000
509.14,510.0,503.03,505.58,2165100.0,510.0,503.03,505.58,509.14,2165122.0,1.0,0.0,MA,XNYS,2024-11-04T00:00:00+0000
500.44,510.55,498.53,508.08,3753700.0,510.55,498.53,508.08,500.44,3753713.0,1.0,0.0,MA,XNYS,2024-11-01T00:00:00+0000
521.25,527.8999,499.03,499.59,5523340.0,527.9,499.03,499.59,521.25,5523300.0,1.0,0.0,MA,XNYS,2024-10-31T00:00:00+0000
512.52,516.45,507.0,513.69,3082166.0,516.45,507.0,513.69,512.52,3120968.0,1.0,0.0,MA,XNYS,2024-10-30T00:00:00+0000
507.54,511.285,505.7,506.28,1605787.0,511.39,505.7,506.28,507.54,2066616.0,1.0,0.0,MA,XNYS,2024-10-29T00:00:00+0000
507.4,510.86,506.14,508.21,2186400.0,510.8599,506.14,508.21,507.4,2186574.0,1.0,0.0,MA,XNYS,2024-10-28T00:00:00+0000
512.5,514.73,505.62,507.36,1582200.0,514.73,505.62,507.36,512.5,1582222.0,1.0,0.0,MA,XNYS,2024-10-25T00:00:00+0000
511.9,513.34,509.46,510.62,1911900.0,513.34,509.46,510.62,511.9,1912122.0,1.0,0.0,MA,XNYS,2024-10-24T00:00:00+0000
512.66,514.72,511.9,513.73,1759700.0,514.7199,511.9,513.73,512.66,1759887.0,1.0,0.0,MA,XNYS,2024-10-23T00:00:00+0000
511.15,514.55,510.5,513.02,1855733.0,514.55,510.5,513.02,511.15,1855981.0,1.0,0.0,MA,XNYS,2024-10-22T00:00:00+0000
516.99,518.82,513.9401,515.01,2217572.0,518.82,513.9401,515.01,516.99,2217572.0,1.0,0.0,MA,XNYS,2024-10-21T00:00:00+0000
514.54,518.0,512.58,516.34,2604684.0,518.0,512.58,516.34,514.54,2604684.0,1.0,0.0,MA,XNYS,2024-10-18T00:00:00+0000
516.29,517.04,511.52,513.76,2227400.0,517.045,511.52,513.76,516.29,2227465.0,1.0,0.0,MA,XNYS,2024-10-17T00:00:00+0000
506.35,515.4025,506.0,514.07,2956878.0,515.4025,506.0,514.07,506.35,2956878.0,1.0,0.0,MA,XNYS,2024-10-16T00:00:00+0000
505.62,509.88,504.0,507.23,2885897.0,509.88,504.0,507.23,505.62,2885897.0,1.0,0.0,MA,XNYS,2024-10-15T00:00:00+0000
504.36,508.79,502.05,506.66,2127041.0,508.79,502.05,506.66,504.36,2127041.0,1.0,0.0,MA,XNYS,2024-10-14T00:00:00+0000
496.51,502.92,496.465,502.26,1920085.0,502.92,496.465,502.26,496.51,1920085.0,1.0,0.0,MA,XNYS,2024-10-11T00:00:00+0000
500.0,500.7234,495.84,498.02,1491085.0,500.7234,495.84,498.02,500.0,1491085.0,1.0,0.0,MA,XNYS,2024-10-10T00:00:00+0000
498.38,500.7499,495.59,499.95,1707580.0,500.7499,495.59,499.95,498.38,1707580.0,1.0,0.66,MA,XNYS,2024-10-09T00:00:00+0000
492.5,497.53,491.53,497.06,1750066.0,497.53,491.53,496.4,492.5,1750066.0,1.0,0.0,MA,XNYS,2024-10-08T00:00:00+0000
497.33,498.53,490.75,491.3,1990292.0,498.53,490.75,491.3,497.33,1990708.0,1.0,0.0,MA,XNYS,2024-10-07T00:00:00+0000
138.26,140.54,137.95,140.26,164414000.0,140.54,137.95,140.26,138.26,164413965.0,1.0,0.0,NVDA,XNAS,2024-12-03T00:00:00+0000
138.83,140.45,137.825,138.63,171682797.0,140.45,137.825,138.63,138.83,171682777.0,1.0,0.0,NVDA,XNAS,2024-12-02T00:00:00+0000
136.78,139.35,136.05,138.25,141863203.0,139.35,136.05,138.25,136.78,141863156.0,1.0,0.0,NVDA,XNAS,2024-11-29T00:00:00+0000
135.01,137.22,131.8,135.34,226370912.0,137.22,131.8,135.34,135.01,226370912.0,1.0,0.0,NVDA,XNAS,2024-11-27T00:00:00+0000
137.7,139.3,135.67,136.92,190287703.0,139.3,135.67,136.92,137.7,190287654.0,1.0,0.0,NVDA,XNAS,2024-11-26T00:00:00+0000
141.99,142.05,135.82,136.02,344941875.0,142.05,135.82,136.02,141.99,344941875.0,1.0,0.0,NVDA,XNAS,2024-11-25T00:00:00+0000
145.93,147.16,141.1,141.95,236406203.0,147.16,141.1,141.95,145.93,236406154.0,1.0,0.0,NVDA,XNAS,2024-11-22T00:00:00+0000
149.35,152.89,140.7,146.67,400946594.0,152.89,140.7,146.67,149.35,400946570.0,1.0,0.0,NVDA,XNAS,2024-11-21T00:00:00+0000
147.41,147.56,142.73,145.89,309871719.0,147.56,142.73,145.89,147.41,309871654.0,1.0,0.0,NVDA,XNAS,2024-11-20T00:00:00+0000
141.32,147.13,140.99,147.01,227834912.0,147.13,140.99,147.01,141.32,227834912.0,1.0,0.0,NVDA,XNAS,2024-11-19T00:00:00+0000
139.5,141.55,137.15,140.15,221866000.0,141.55,137.15,140.15,139.5,221865993.0,1.0,0.0,NVDA,XNAS,2024-11-18T00:00:00+0000
144.87,145.24,140.08,141.98,250132891.0,145.24,140.08,141.98,144.87,250132869.0,1.0,0.0,NVDA,XNAS,2024-11-15T00:00:00+0000
147.64,149.0,145.55,146.76,194463297.0,149.0,145.55,146.76,147.64,194463301.0,1.0,0.0,NVDA,XNAS,2024-11-14T00:00:00+0000
149.07,149.33,145.9,146.27,191903297.0,149.33,145.9,146.27,149.07,191903267.0,1.0,0.0,NVDA,XNAS,2024-11-13T00:00:00+0000
146.78,149.65,146.01,148.29,198634703.0,149.65,146.01,148.29,146.78,198634738.0,1.0,0.0,NVDA,XNAS,2024-11-12T00:00:00+0000
148.68,148.85,143.57,145.26,182325594.0,148.85,143.57,145.26,148.68,182325620.0,1.0,0.0,NVDA,XNAS,2024-11-11T00:00:00+0000
148.77,149.77,146.26,147.63,175665797.0,149.77,146.26,147.63,148.77,175665830.0,1.0,0.0,NVDA,XNAS,2024-11-08T00:00:00+0000
146.39,148.93,146.17,148.88,207323297.0,148.93,146.17,148.88,146.39,207323303.0,1.0,0.0,NVDA,XNAS,2024-11-07T00:00:00+0000
142.96,146.49,141.96,145.61,242043906.0,146.49,141.96,145.61,142.96,242043945.0,1.0,0.0,NVDA,XNAS,2024-11-06T00:00:00+0000
137.45,140.3701,137.33,139.91,160537406.0,140.3701,137.33,139.91,137.45,160537373.0,1.0,0.0,NVDA,XNAS,2024-11-05T00:00:00+0000
137.21,138.96,135.57,136.05,187528188.0,138.96,135.57,136.05,137.21,187528173.0,1.0,0.0,NVDA,XNAS,2024-11-04T00:00:00+0000
134.7,137.31,134.57,135.4,207127812.0,137.31,134.57,135.4,134.7,207127838.0,1.0,0.0,NVDA,XNAS,2024-11-01T00:00:00+0000
137.6,137.61,132.1106,132.76,270039625.0,137.61,132.1106,132.76,137.6,270039641.0,1.0,0.0,NVDA,XNAS,2024-10-31T00:00:00+0000
139.54,140.33,136.81,139.335,179418094.0,140.33,136.81,139.335,139.54,179418082.0,1.0,0.0,NVDA,XNAS,2024-10-30T00:00:00+0000
140.285,142.2598,138.9,141.25,157593594.0,142.2598,138.9,141.25,140.285,157593634.0,1.0,0.0,NVDA,XNAS,2024-10-29T00:00:00+0000
143.0,143.14,140.05,140.52,173586703.0,143.14,140.05,140.52,143.0,173586745.0,1.0,0.0,NVDA,XNAS,2024-10-28T00:00:00+0000
140.93,144.13,140.8,141.54,205122094.0,144.13,140.8,141.54,140.93,205122109.0,1.0,0.0,NVDA,XNAS,2024-10-25T00:00:00+0000
140.82,141.35,138.46,140.41,172354891.0,141.35,138.46,140.41,140.82,172354888.0,1.0,0.0,NVDA,XNAS,2024-10-24T00:00:00+0000
142.03,142.43,137.46,139.56,285929969.0,142.43,137.46,139.56,142.03,285930038.0,1.0,0.0,NVDA,XNAS,2024-10-23T00:00:00+0000
142.91,144.42,141.78,143.59,226311594.0,144.42,141.78,143.59,142.91,226311589.0,1.0,0.0,NVDA,XNAS,2024-10-22T00:00:00+0000
138.13,143.71,138.0,143.71,264554500.0,143.71,138.0,143.71,138.13,264554514.0,1.0,0.0,NVDA,XNAS,2024-10-21T00:00:00+0000
138.665,138.9,137.28,138.0,176090203.0,138.9,137.28,138.0,138.665,176090184.0,1.0,0.0,NVDA,XNAS,2024-10-18T00:00:00+0000
139.34,140.89,136.87,136.93,306435906.0,140.89,136.87,136.93,139.34,306435921.0,1.0,0.0,NVDA,XNAS,2024-10-17T00:00:00+0000
133.98,136.62,131.58,135.72,264879688.0,136.62,131.58,135.72,133.98,264879720.0,1.0,0.0,NVDA,XNAS,2024-10-16T00:00:00+0000
137.87,138.57,128.74,131.6,377831000.0,138.57,128.74,131.6,137.87,377831021.0,1.0,0.0,NVDA,XNAS,2024-10-15T00:00:00+0000
136.47,139.6,136.3,138.07,232347703.0,139.6,136.3,138.07,136.47,232347668.0,1.0,0.0,NVDA,XNAS,2024-10-14T00:00:00+0000
134.01,135.78,133.66,134.8,170209500.0,135.78,133.66,134.8,134.01,170209474.0,1.0,0.0,NVDA,XNAS,2024-10-11T00:00:00+0000
131.91,135.0,131.0,134.81,242311297.0,135.0,131.0,134.81,131.91,242311337.0,1.0,0.0,NVDA,XNAS,2024-10-10T00:00:00+0000
134.11,134.52,131.38,132.65,246191594.0,134.52,131.38,132.65,134.11,246191612.0,1.0,0.0,NVDA,XNAS,2024-10-09T00:00:00+0000
130.26,133.48,129.42,132.89,285722500.0,133.48,129.42,132.89,130.26,285722485.0,1.0,0.0,NVDA,XNAS,2024-10-08T00:00:00+0000
124.99,130.64,124.95,127.72,346250219.0,130.64,124.95,127.72,124.99,346250233.0,1.0,0.0,NVDA,XNAS,2024-10-07T00:00:00+0000
351.8,355.69,348.2,351.42,58267196.0,355.69,348.2,351.42,351.8,58267196.0,1.0,0.0,TSLA,XNAS,2024-12-03T00:00:00+0000
352.38,360.0,351.1501,357.09,77986478.0,360.0,351.1501,357.09,352.38,77986478.0,1.0,0.0,TSLA,XNAS,2024-12-02T00:00:00+0000
336.08,345.45,334.6501,345.16,37167621.0,345.45,334.65,345.16,336.08,37167621.0,1.0,0.0,TSLA,XNAS,2024-11-29T00:00:00+0000
341.8,342.55,326.59,332.89,57896439.0,342.55,326.59,332.89,341.8,57896439.0,1.0,0.0,TSLA,XNAS,2024-11-27T00:00:00+0000
341.0,346.96,335.66,338.23,62295857.0,346.96,335.66,338.23,341.0,62295857.0,1.0,0.0,TSLA,XNAS,2024-11-26T00:00:00+0000
360.14,361.93,338.2,338.59,95890899.0,361.93,338.2,338.59,360.14,95890899.0,1.0,0.0,TSLA,XNAS,2024-11-25T00:00:00+0000
341.085,361.53,337.7,352.56,89140722.0,361.53,337.7,352.56,341.085,89140722.0,1.0,0.0,TSLA,XNAS,2024-11-22T00:00:00+0000
343.81,347.9899,335.28,339.64,58011719.0,347.9899,335.28,339.64,343.81,58011719.0,1.0,0.0,TSLA,XNAS,2024-11-21T00:00:00+0000
345.0,346.5999,334.3,342.03,66340650.0,346.5999,334.3,342.03,345.0,66340650.0,1.0,0.0,TSLA,XNAS,2024-11-20T00:00:00+0000
335.76,347.3799,332.75,346.0,88852452.0,347.3799,332.75,346.0,335.76,88852452.0,1.0,0.0,TSLA,XNAS,2024-11-19T00:00:00+0000
340.73,348.5499,330.01,338.74,126547455.0,348.5499,330.01,338.74,340.73,126547455.0,1.0,0.0,TSLA,XNAS,2024-11-18T00:00:00+0000
310.57,324.6799,309.22,320.72,114440286.0,324.6799,309.22,320.72,310.57,114440286.0,1.0,0.0,TSLA,XNAS,2024-11-15T00:00:00+0000
327.6,329.98,310.37,311.18,120726109.0,329.98,310.37,311.18,327.69,120726109.0,1.0,0.0,TSLA,XNAS,2024-11-14T00:00:00+0000
335.85,344.5999,322.5,330.24,125405599.0,344.5999,322.5,330.24,335.85,125405599.0,1.0,0.0,TSLA,XNAS,2024-11-13T00:00:00+0000
342.74,345.84,323.31,328.49,155726016.0,345.84,323.31,328.49,342.74,155726016.0,1.0,0.0,TSLA,XNAS,2024-11-12T00:00:00+0000
346.3,358.64,336.0,350.0,210521625.0,358.64,336.0,350.0,346.3,210521625.0,1.0,0.0,TSLA,XNAS,2024-11-11T00:00:00+0000
299.14,328.71,297.66,321.22,204782763.0,328.71,297.66,321.22,299.14,204782763.0,1.0,0.0,TSLA,XNAS,2024-11-08T00:00:00+0000
288.89,299.75,285.52,296.91,117057026.0,299.75,285.52,296.91,288.89,117309232.0,1.0,0.0,TSLA,XNAS,2024-11-07T00:00:00+0000
284.67,289.59,275.62,288.53,165056354.0,289.59,275.62,288.53,284.67,165228710.0,1.0,0.0,TSLA,XNAS,2024-11-06T00:00:00+0000
247.34,255.2799,246.2101,251.44,67275222.0,255.2799,246.2101,251.44,247.34,69282505.0,1.0,0.0,TSLA,XNAS,2024-11-05T00:00:00+0000
244.56,248.9,238.88,242.84,68744825.0,248.9,238.88,242.84,244.56,68802354.0,1.0,0.0,TSLA,XNAS,2024-11-04T00:00:00+0000
252.043,254.0,246.63,248.98,57544757.0,254.0,246.63,248.98,252.043,57544757.0,1.0,0.0,TSLA,XNAS,2024-11-01T00:00:00+0000
257.99,259.75,249.25,249.85,66575292.0,259.75,249.25,249.85,257.99,66575292.0,1.0,0.0,TSLA,XNAS,2024-10-31T00:00:00+0000
258.035,263.35,255.8201,257.55,53993576.0,263.35,255.8201,257.55,258.035,53993576.0,1.0,0.0,TSLA,XNAS,2024-10-30T00:00:00+0000
264.51,264.98,255.51,259.52,80521751.0,264.98,255.51,259.52,264.51,80521751.0,1.0,0.0,TSLA,XNAS,2024-10-29T00:00:00+0000
270.0,273.536,262.24,262.51,107653603.0,273.536,262.24,262.51,270.0,107653603.0,1.0,0.0,TSLA,XNAS,2024-10-28T00:00:00+0000
256.01,269.49,255.32,269.19,161611931.0,269.49,255.32,269.19,256.01,161611931.0,1.0,0.0,TSLA,XNAS,2024-10-25T00:00:00+0000
244.68,262.1199,242.65,260.48,204491903.0,262.1199,242.65,260.48,244.68,204491903.0,1.0,0.0,TSLA,XNAS,2024-10-24T00:00:00+0000
217.125,218.72,212.11,213.65,80938892.0,218.72,212.11,213.65,217.125,80938892.0,1.0,0.0,TSLA,XNAS,2024-10-23T00:00:00+0000
217.31,218.22,215.26,217.97,43268741.0,218.22,215.26,217.97,217.31,43268741.0,1.0,0.0,TSLA,XNAS,2024-10-22T00:00:00+0000
218.9,220.48,215.726,218.85,47328988.0,220.48,215.726,218.85,218.9,47328988.0,1.0,0.0,TSLA,XNAS,2024-10-21T00:00:00+0000
220.71,222.28,219.23,220.7,49611867.0,222.28,219.23,220.7,220.71,49611867.0,1.0,0.0,TSLA,XNAS,2024-10-18T00:00:00+0000
221.59,222.08,217.9,220.89,50791784.0,222.08,217.9,220.89,221.59,50791784.0,1.0,0.0,TSLA,XNAS,2024-10-17T00:00:00+0000
221.4,222.8199,218.93,221.33,49632824.0,222.8199,218.93,221.33,221.4,49632824.0,1.0,0.0,TSLA,XNAS,2024-10-16T00:00:00+0000
220.01,224.26,217.12,219.57,62988787.0,224.26,217.12,219.57,220.01,62988787.0,1.0,0.0,TSLA,XNAS,2024-10-15T00:00:00+0000
220.13,221.91,213.74,219.16,86291923.0,221.91,213.74,219.16,220.13,86291923.0,1.0,0.0,TSLA,XNAS,2024-10-14T00:00:00+0000
220.13,223.34,214.38,217.8,142628874.0,223.34,214.38,217.8,220.13,142628874.0,1.0,0.0,TSLA,XNAS,2024-10-11T00:00:00+0000
241.81,242.7899,232.34,238.77,83087063.0,242.7899,232.34,238.77,241.81,83087063.0,1.0,0.0,TSLA,XNAS,2024-10-10T00:00:00+0000
243.82,247.43,239.51,241.05,66289529.0,247.43,239.51,241.05,243.82,66289529.0,1.0,0.0,TSLA,XNAS,2024-10-09T00:00:00+0000
243.56,246.21,240.56,244.5,56303160.0,246.21,240.56,244.5,243.56,56303160.0,1.0,0.0,TSLA,XNAS,2024-10-08T00:00:00+0000
249.0,249.83,240.7,240.83,68015805.0,249.83,240.7,240.83,249.0,68113270.0,1.0,0.0,TSLA,XNAS,2024-10-07T00:00:00+0000
43.91,44.42,43.7,43.83,15400688.0,44.42,43.7,43.83,43.91,15415896.0,1.0,0.0,VZ,XNYS,2024-12-03T00:00:00+0000
44.27,44.31,43.52,43.85,12616726.0,44.32,43.52,43.85,44.27,12783890.0,1.0,0.0,VZ,XNYS,2024-12-02T00:00:00+0000
